NUAN-23-23-ixnuansr12.production.eckoh.com-FCMNKFKLAAAHADGEAAAAAAAF-utt08-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BOW|ok|[unintelligible]|{SWI_literal:start again}|880
NUAN-27-42-ixnuansr13.production.eckoh.com-FCNFDLEOAAAENIIAAAAAAAAA-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|ok|bromley ((north))|{idt:STOPID pid:b00065 ptx:bromley north station sid:1001036}|920
NUAN-08-42-ixnuansr13.production.eckoh.com-FCNOLHKKAAANEFMBAAAAAAAB-utt08-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|980
NUAN-38-25-ixnuansr13.production.eckoh.com-FCOLHNCBAAAKIFENAAAAAAAK-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|930
NUAN-43-04-ixnuansr10.production.eckoh.com-FDEMODAIAAAFHMJHAAAAAAAE-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|lowconf|not that no|{idt:STOPID pid:b00065 ptx:bromley north station sid:1001036}|20
NUAN-43-04-ixnuansr10.production.eckoh.com-FDEMODAIAAAFHMJHAAAAAAAE-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|950
NUAN-27-23-ixnuansr13.production.eckoh.com-FDFCFNJLAAANGDLEAAAAAAAG-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.production.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|ok|bromley south|{idt:STOPID pid:b00066 ptx:bromley south station sid:1001037}|920
NUAN-42-45-ixnuansr13.production.eckoh.com-FDJEKAJFAAAAENPNAAAAAAAB-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/BROMLEY|ok|bromley south|{idt:STOPID pid:b00066 ptx:bromley south station sid:1001037}|950
NUAN-12-50-ixnuansr10.production.eckoh.com-FCNCNLCCAAAEMEFLAAAAAAAC-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|970
NUAN-30-36-ixnuansr12.production.eckoh.com-FDBAKLJMAAACCBNIAAAAAAAC-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|camden town overground station|{idt:STOPID pid:c00007 ptx:camden town tube station sid:1000036}|210
NUAN-10-20-ixnuansr13.production.eckoh.com-FDEACKOMAAAGNAMMAAAAAAAC-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|tube station|{idt:STOPID pid:c00007 ptx:camden town tube station sid:1000036}|740
NUAN-25-59-ixnuansr12.production.eckoh.com-FDEDCFPHAAAONHAEAAAAAAAA-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|camden town tube station|{idt:STOPID pid:c00007 ptx:camden town tube station sid:1000036}|850
NUAN-01-35-ixnuansr13.production.eckoh.com-FDFAPHPPAAANKGPDAAAAAAAE-utt07-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|[unintelligible]|{SWI_literal:rubbish}#{SWI_literal:rubbish}|250
NUAN-31-42-ixnuansr11.production.eckoh.com-FDGFBJOOAAAJOAOLAAAAAAAD-utt10-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|tube station|{idt:STOPID pid:c00007 ptx:camden town tube station sid:1000036}|840
NUAN-22-07-ixnuansr14.production.eckoh.com-FDHLGFAPAAAHMNHKAAAAAAAA-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CAMDEN|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|930
NUAN-09-44-ixnuansr12.production.eckoh.com-FCPPEKPIAAAJACHNAAAAAAAO-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CHESSINGTON|lowconf|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|60
NUAN-09-44-ixnuansr12.production.eckoh.com-FCPPEKPIAAAJACHNAAAAAAAO-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CHESSINGTON|ok|oh don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|360
NUAN-51-56-ixnuansr11.production.eckoh.com-FDHIJAMMAAAKDCLLAAAAAAAA-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CLAPHAM|ok|clapham junction|{idt:STOPID pid:c00050 ptx:clapham junction station sid:1001069}|400
NUAN-23-30-ixnuansr12.production.eckoh.com-FCPGBDLCAAAFNPNIAAAAAAAB-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CROYDON|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|950
NUAN-52-55-ixnuansr12.production.eckoh.com-FDBCDKJHAAAHHAFPAAAAAAAA-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CROYDON|ok|south croydon|{idt:STOPID pid:s00037 ptx:south croydon station sid:1001258}|920
NUAN-47-12-ixnuansr11.production.eckoh.com-FDHMKOGAAAAEDADHAAAAAAAD-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CROYDON|ok|depart south croydon|{idt:STOPID pid:s00037 ptx:south croydon station sid:1001258}|520
NUAN-19-25-ixnuansr13.production.eckoh.com-FDJEHAONAAACECKKAAAAAAAE-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/CROYDON|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|840
NUAN-16-05-ixnuansr12.production.eckoh.com-FDCCEKEFAAADIBJOAAAAAAAB-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DAGENHAM|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|970
NUAN-41-56-ixnuansr12.production.eckoh.com-FCMIDJNEAAAIBLJAAAAAAAAB-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|dalston kingsland|{idt:STOPID pid:d00006 ptx:dalston kingsland station sid:1001081}|820
NUAN-21-08-ixnuansr13.production.eckoh.com-FCPBELLEAAAOBCEJAAAAAAAE-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|dalston kingsland|{idt:STOPID pid:d00006 ptx:dalston kingsland station sid:1001081}|880
NUAN-08-48-ixnuansr10.production.eckoh.com-FDBGFNAAAAACONIGAAAAAAAA-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|kingsland|{idt:STOPID pid:d00006 ptx:dalston kingsland station sid:1001081}|940
NUAN-41-12-ixnuansr10.production.eckoh.com-FDCMEPIIAAANBGACAAAAAAAB-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|junction|{idt:STOPID pid:d00028 ptx:dalston junction station sid:1005945}|960
NUAN-33-09-ixnuansr13.production.eckoh.com-FDFLNPMFAAAMLDDBAAAAAAAC-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|dalston kingsland|{idt:STOPID pid:d00006 ptx:dalston kingsland station sid:1001081}|820
NUAN-12-23-ixnuansr10.production.eckoh.com-FDFMCBDGAAAPDFJCAAAAAAAB-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|lowconf|yes|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:none of those sid:none}|30
NUAN-12-23-ixnuansr10.production.eckoh.com-FDFMCBDGAAAPDFJCAAAAAAAB-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|dalston kingsland|{idt:STOPID pid:d00006 ptx:dalston kingsland station sid:1001081}|200
NUAN-38-37-ixnuansr11.production.eckoh.com-FDFOOGHNAAAIHBLKAAAAAAAA-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:none of those sid:none}|970
NUAN-59-59-ixnuansr11.production.eckoh.com-FDHHFNEPAAAAMMMCAAAAAAAA-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DALSTON|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|980
NUAN-56-47-ixnuansr10.production.eckoh.com-FDFGCALPAAAMBDLOAAAAAAAK-utt07-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DULWICH|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|970
NUAN-09-15-ixnuansr12.production.eckoh.com-FDFHOFKLAAAJJMCEAAAAAAAI-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/DULWICH|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|790
NUAN-55-00-ixnuansr12.production.eckoh.com-FCMNAEFEAAAHMABDAAAAAAAC-utt08-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EALING|ok|ealing broadway|{idt:STOPID pid:e00002 ptx:ealing broadway station sid:1000062}|900
NUAN-13-43-ixnuansr13.production.eckoh.com-FCOPKEBHAAADCGDIAAAAAAAO-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EALING|lowconf|[fragment] ((stealing))|{idt:STOPID pid:n00017 ptx:north ealing station sid:1000158}|70
NUAN-13-43-ixnuansr13.production.eckoh.com-FCOPKEBHAAADCGDIAAAAAAAO-utt07-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EALING|ok|west ealing|{idt:STOPID pid:w00044 ptx:west ealing station sid:1001327}|660
NUAN-28-59-ixnuansr13.production.eckoh.com-FDFHNMDLAAALGBEJAAAAAAAI-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EALING|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|920
NUAN-18-46-ixnuansr10.production.eckoh.com-FCOGFMLGAAAMFDHFAAAAAAAD-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|edgware road circle line|{idt:STOPID pid:e00050 ptx:edgware road on the circle line sid:1000072}|870
NUAN-13-29-ixnuansr10.production.eckoh.com-FCPMMEPJAAAGDPMHAAAAAAAH-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|970
NUAN-51-30-ixnuansr12.production.eckoh.com-FDCICFDCAAAEHEABAAAAAAAK-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|edgware road circle line|{idt:STOPID pid:e00050 ptx:edgware road on the circle line sid:1000072}|690
NUAN-39-38-ixnuansr10.production.eckoh.com-FDFCKGMKAAAAGBEEAAAAAAAE-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|edgware road baker line|{idt:STOPID pid:e00017 ptx:edgware road on the bakerloo line sid:1000071}|840
NUAN-25-35-ixnuansr11.production.eckoh.com-FDFNDNIPAAAADJFLAAAAAAAB-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|bakerloo line|{idt:STOPID pid:e00017 ptx:edgware road on the bakerloo line sid:1000071}|890
NUAN-31-22-ixnuansr12.production.eckoh.com-FDGCHGNKAAAHAMOHAAAAAAAL-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|hammersmith and city line|{idt:STOPID pid:e00052 ptx:edgware road on the hammersmith and city line sid:1000072}|220
NUAN-31-22-ixnuansr12.production.eckoh.com-FDGCHGNKAAAHAMOHAAAAAAAL-utt16-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|hammersmith and city line|{idt:STOPID pid:e00052 ptx:edgware road on the hammersmith and city line sid:1000072}|340
NUAN-59-53-ixnuansr12.production.eckoh.com-FDHGALMJAAAMJLJCAAAAAAAD-utt11-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EDGWARE_ROAD|ok|edgware road circle line|{idt:STOPID pid:e00050 ptx:edgware road on the circle line sid:1000072}|930
NUAN-10-35-ixnuansr10.production.eckoh.com-FCOCOENLAAACCFPHAAAAAAAA-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/ENFIELD|ok|enfield chase|{idt:STOPID pid:e00033 ptx:enfield chase station sid:1001099}|820
NUAN-32-55-ixnuansr13.production.eckoh.com-FDAHDJGHAAAANFNPAAAAAAAA-utt07-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/ENFIELD|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|810
NUAN-04-25-ixnuansr13.production.eckoh.com-FDBHCANJAAACCLJPAAAAAAAF-utt05-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/ENFIELD|lowconf|i want to get to chase farm hospital [background noise]|{idt:STOPID pid:e00033 ptx:enfield chase station sid:1001099}|10
NUAN-04-25-ixnuansr13.production.eckoh.com-FDBHCANJAAACCLJPAAAAAAAF-utt06-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/ENFIELD|lowconf|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|90
NUAN-43-19-ixnuansr13.production.eckoh.com-FDGAINHHAAAOIJANAAAAAAAA-utt10-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/EWELL|ok|york|{idt:STOPID pid:e00046 ptx:ewell west station sid:1001535}|840
NUAN-53-44-ixnuansr10.production.eckoh.com-FCNEDGDHAAAPEBILAAAAAAAG-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/FINCHLEY_ROAD|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|970
NUAN-40-22-ixnuansr10.production.eckoh.com-FDFCKGPGAAAEPHGDAAAAAAAH-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/FINCHLEY_ROAD|ok|finchley road underground station|{idt:STOPID pid:f00014 ptx:finchley road underground station sid:1000082}|570
NUAN-24-15-ixnuansr13.production.eckoh.com-FDGIIOBPAAABKNCEAAAAAAAB-utt07-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/FINCHLEY_ROAD|ok|finchley road underground station|{idt:STOPID pid:f00014 ptx:finchley road underground station sid:1000082}|500
NUAN-24-17-ixnuansr13.production.eckoh.com-FDJEHCBBAAABPDHHAAAAAAAA-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/FINCHLEY_ROAD|ok|underground|{idt:STOPID pid:f00014 ptx:finchley road underground station sid:1000082}|970
NUAN-51-16-ixnuansr10.production.eckoh.com-FDCELNEEAAAOANNAAAAAAAAC-utt03-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/HACKNEY|ok|hackney central|{idt:STOPID pid:h00003 ptx:hackney central station sid:1001127}|910
NUAN-48-49-ixnuansr12.production.eckoh.com-FDDPONKBAAAMBELLAAAAAAAC-utt04-PLAYABLE.wav|STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR STRING_GRAMMAR http://2-1-6.tfl-jp.eckoh.com/xml/groups/get-grammar/gid/HACKNEY|ok|don't know|{idt:*__JS_NULL__* pid:*__JS_NULL__* ptx:*__JS_NULL__* sid:*__JS_NULL__*}|900
